insitu_leq,gain_s,soundscape,monotonous,annoying,calm,uneventful,vibrant,chaotic,eventful,pleasant,fold_r,participant,masker,fold_m,class,site,site_index,citation,license,comments,gain_46dB,leq_at_gain_46dB,gain_47dB,leq_at_gain_47dB,gain_48dB,leq_at_gain_48dB,gain_49dB,leq_at_gain_49dB,gain_50dB,leq_at_gain_50dB,gain_51dB,leq_at_gain_51dB,gain_52dB,leq_at_gain_52dB,gain_53dB,leq_at_gain_53dB,gain_54dB,leq_at_gain_54dB,gain_55dB,leq_at_gain_55dB,gain_56dB,leq_at_gain_56dB,gain_57dB,leq_at_gain_57dB,gain_58dB,leq_at_gain_58dB,gain_59dB,leq_at_gain_59dB,gain_60dB,leq_at_gain_60dB,gain_61dB,leq_at_gain_61dB,gain_62dB,leq_at_gain_62dB,gain_63dB,leq_at_gain_63dB,gain_64dB,leq_at_gain_64dB,gain_65dB,leq_at_gain_65dB,gain_66dB,leq_at_gain_66dB,gain_67dB,leq_at_gain_67dB,gain_68dB,leq_at_gain_68dB,gain_69dB,leq_at_gain_69dB,gain_70dB,leq_at_gain_70dB,gain_71dB,leq_at_gain_71dB,gain_72dB,leq_at_gain_72dB,gain_73dB,leq_at_gain_73dB,gain_74dB,leq_at_gain_74dB,gain_75dB,leq_at_gain_75dB,gain_76dB,leq_at_gain_76dB,gain_77dB,leq_at_gain_77dB,gain_78dB,leq_at_gain_78dB,gain_79dB,leq_at_gain_79dB,gain_80dB,leq_at_gain_80dB,gain_81dB,leq_at_gain_81dB,gain_82dB,leq_at_gain_82dB,gain_83dB,leq_at_gain_83dB,Savg_m,Smax_m,Sargmax_m,S05_m,S10_m,S20_m,S30_m,S40_m,S50_m,S60_m,S70_m,S80_m,S90_m,S95_m,Navg_m,Nrmc_m,Nmax_m,Nargmax_m,N05_m,N10_m,N20_m,N30_m,N40_m,N50_m,N60_m,N70_m,N80_m,N90_m,N95_m,Favg_m,Fmax_m,Fargmax_m,F05_m,F10_m,F20_m,F30_m,F40_m,F50_m,F60_m,F70_m,F80_m,F90_m,F95_m,LAavg_m,LAmin_m,LAargmin_m,LAmax_m,LAargmax_m,LA05_m,LA10_m,LA20_m,LA30_m,LA40_m,LA50_m,LA60_m,LA70_m,LA80_m,LA90_m,LA95_m,LCavg_m,LCmin_m,LCargmin_m,LCmax_m,LCargmax_m,LC05_m,LC10_m,LC20_m,LC30_m,LC40_m,LC50_m,LC60_m,LC70_m,LC80_m,LC90_m,LC95_m,Ravg_m,Rmax_m,Rargmax_m,R05_m,R10_m,R20_m,R30_m,R40_m,R50_m,R60_m,R70_m,R80_m,R90_m,R95_m,Tgavg_m,Tavg_m,Tmax_m,Targmax_m,T05_m,T10_m,T20_m,T30_m,T40_m,T50_m,T60_m,T70_m,T80_m,T90_m,T95_m,M00005_0_m,M00006_3_m,M00008_0_m,M00010_0_m,M00012_5_m,M00016_0_m,M00020_0_m,M00025_0_m,M00031_5_m,M00040_0_m,M00050_0_m,M00063_0_m,M00080_0_m,M00100_0_m,M00125_0_m,M00160_0_m,M00200_0_m,M00250_0_m,M00315_0_m,M00400_0_m,M00500_0_m,M00630_0_m,M00800_0_m,M01000_0_m,M01250_0_m,M01600_0_m,M02000_0_m,M02500_0_m,M03150_0_m,M04000_0_m,M05000_0_m,M06300_0_m,M08000_0_m,M10000_0_m,M12500_0_m,M16000_0_m,M20000_0_m,smr,stimulus_index
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00075.wav,3,water,Freesound,551989,"Legnalegna55, FS551989. Accessible at https://freesound.org/s/551989.",Creative Commons 0,Rain,0.026903,46.056668,0.03212,47.061568,0.037323,48.020603,0.043056,48.999048,0.049801,50.067167,0.056663,51.036528,0.064284,52.02296,0.072765,53.01108,0.082188,54.002007,0.092725,54.998927,0.104527,55.997164,0.117655,56.993806,0.133603,58.081619,0.149905,59.060337,0.168196,60.045707,0.188719,61.034997,0.211746,62.025103,0.237583,63.019115,0.266573,64.01271,0.2991,65.008841,0.335595,66.006325,0.376544,67.003229,0.42249,68.001673,0.474041,69.000358,0.531883,69.999807,0.596782,70.999126,0.669601,71.998839,0.751304,72.999753,0.842977,74.000319,0.945836,75.00183,1.061246,76.001457,1.190737,77.002363,1.336029,78.003911,1.499049,79.005405,1.681825,80.007456,1.886211,81.007587,2.11566,82.007979,2.372789,83.007841,2.02,2.4,11.7,2.2,2.18,2.15,2.12,2.1,2.09,2.07,2.05,2.02,1.98,1.93,11.1,11.67928338,20.5,2.83,15.5,14.2,12.7,11.9,11.4,11.0,10.6,10.2,9.74,9.16,8.62,0.0337,0.115,30.0,0.066,0.0575,0.0454,0.0412,0.0363,0.0312,0.0253,0.0203,0.0174,0.0164,0.0153,58.91,28.17,30.0,64.86,1.52,62.71,61.69,59.95,59.12,58.55,58.06,57.52,57.08,56.56,55.87,55.07,59.39,28.8,30.0,65.37,1.52,63.33,62.34,60.4,59.55,58.95,58.43,57.94,57.46,57.01,56.4,55.67,0.059,0.207,29.1,0.107,0.0903,0.0764,0.067,0.0603,0.0553,0.0508,0.0459,0.0408,0.0345,0.0287,0.032,0.00675,0.0882,6.86,0.0297,0.0207,0.0115,0.00709,0.00419,0.00214,0.000656,0.0,0.0,0.0,0.0,-60.6,-59.25,-56.94,-55.27,-48.32,-41.6,-32.27,-23.1,-13.15,-2.01,9.16,16.82,18.17,21.65,26.57,30.28,31.54,35.14,38.14,42.09,43.42,45.61,47.59,49.48,50.02,49.7,48.05,47.48,46.66,44.74,44.14,44.74,45.98,46.7,35.18,14.99,6.96,6,157
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00076.wav,2,water,Freesound,552457,"MPTSound, FS552457. Accessible at https://freesound.org/s/552457.",Creative Commons 0,Rain,0.050211,46.04821,0.060053,47.065519,0.069847,48.040403,0.080578,48.999227,0.093256,50.06029,0.106192,51.037479,0.12061,52.028078,0.136567,53.01551,0.154283,54.009127,0.174086,55.000235,0.196245,56.002012,0.220955,56.991858,0.251197,58.08577,0.281847,59.064506,0.316238,60.051466,0.354825,61.037949,0.39812,62.027061,0.446698,63.021176,0.501203,64.014921,0.562359,65.012017,0.630978,66.005603,0.707969,67.002571,0.794354,68.000268,0.89128,68.998907,1.000032,70.0075,1.122054,70.998903,1.258966,71.999145,1.412583,73.000641,1.584944,74.001263,1.778337,75.000448,1.995326,76.000347,2.238793,76.999806,2.511967,77.99981,2.818473,79.001303,3.161259,79.998441,3.545248,80.995522,3.976984,81.993702,4.461323,82.993061,2.33,2.48,13.4,2.38,2.37,2.36,2.35,2.34,2.33,2.32,2.31,2.3,2.29,2.28,10.4,10.44327111,12.7,18.4,11.4,11.3,11.1,10.9,10.7,10.4,10.1,9.85,9.68,9.51,9.39,0.0063,0.0609,1.95,0.0349,0.00762,0.00546,0.00409,0.00314,0.00291,0.0027,0.00256,0.00233,0.00213,0.00186,57.09,55.4,0.0058,58.63,24.4,58.2,58.09,57.94,57.8,57.62,57.07,56.51,56.14,55.98,55.81,55.71,57.58,54.59,2.25,66.63,13.0,60.45,59.15,58.07,57.52,57.17,56.96,56.67,56.32,55.87,55.4,55.17,0.017,0.0327,18.5,0.0234,0.0218,0.0197,0.0187,0.0175,0.0166,0.0157,0.0148,0.0138,0.0126,0.0118,0.0326,0.00816,0.118,12.8,0.03,0.0221,0.014,0.00942,0.00647,0.00407,0.00225,0.000706,0.0,0.0,0.0,-13.71,-12.37,-11.82,-11.75,-7.71,-2.25,1.6,4.74,7.25,7.5,7.18,8.01,9.35,7.83,10.54,16.23,17.79,21.78,25.04,30.93,33.56,37.43,41.25,43.71,45.45,46.58,47.09,47.97,48.4,48.67,47.34,43.83,44.44,42.16,36.93,30.05,19.38,6,158
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00077.wav,5,water,Freesound,552691,"SiriusParsec, FS552691. Accessible at https://freesound.org/s/552691.",Creative Commons 0,Waves,0.008285,46.001104,0.010011,47.074647,0.011644,48.028925,0.013435,49.001394,0.015557,50.08698,0.017685,51.039093,0.020072,52.023005,0.022739,53.010341,0.025692,54.044519,0.028987,55.001108,0.032675,55.994895,0.036804,56.994235,0.04181,58.082718,0.046912,59.065204,0.052636,60.049316,0.059059,61.036119,0.066265,62.021327,0.074351,63.017473,0.083423,64.009915,0.093602,65.006845,0.105023,65.998195,0.117838,66.999446,0.132216,67.996401,0.148349,68.992221,0.16645,69.992357,0.18676,70.991015,0.209549,71.992104,0.235117,72.99232,0.263806,73.994472,0.295995,74.992707,0.332112,75.993755,0.372636,76.99246,0.418104,77.991209,0.469121,78.994669,0.526607,80.001711,0.590565,81.001983,0.662357,82.001534,0.742884,83.002643,1.56,1.97,28.1,1.77,1.7,1.65,1.61,1.58,1.55,1.52,1.49,1.46,1.42,1.39,11.7,13.68044685,26.7,25.9,21.1,19.3,16.4,14.6,12.4,10.1,8.55,7.88,7.22,6.55,6.06,0.0101,0.0775,1.92,0.0423,0.0181,0.0114,0.00791,0.00665,0.00549,0.00493,0.00458,0.00399,0.00322,0.00289,60.56,45.49,23.6,69.05,25.9,66.85,65.05,62.94,61.09,59.08,55.81,53.11,51.63,50.34,48.92,47.84,63.48,50.1,28.2,72.46,25.9,70.13,68.22,65.42,63.86,61.45,58.62,56.7,55.19,53.47,52.37,51.38,0.026,0.0626,25.1,0.0415,0.0373,0.033,0.0299,0.0273,0.0248,0.0226,0.0204,0.0181,0.0158,0.0143,0.0351,0.0116,0.153,29.9,0.0396,0.0293,0.0208,0.0144,0.0094,0.00611,0.00332,0.0013,0.0,0.0,0.0,-47.39,-46.05,-41.49,-38.85,-29.38,-22.19,-13.33,-6.39,1.24,8.04,14.37,20.69,25.34,29.02,33.29,38.22,42.05,46.2,45.18,44.49,47.76,51.54,52.42,52.87,51.63,49.64,47.43,45.62,45.33,44.39,42.84,40.43,38.46,36.07,32.47,25.96,16.09,-3,159
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00078.wav,1,water,Freesound,553051,"itinerantmonk108, FS553051. Accessible at https://freesound.org/s/553051.",Creative Commons 0,River,0.006444,46.055511,0.007664,47.065608,0.008908,48.024727,0.010246,48.999799,0.011826,50.057323,0.013441,51.024641,0.015244,52.015557,0.01724,53.000477,0.019467,54.000702,0.021958,54.996373,0.024977,56.088299,0.028024,57.061071,0.031444,58.037512,0.03528,59.022842,0.039585,60.010187,0.044415,61.000683,0.049835,61.995612,0.055916,62.991654,0.062738,63.985764,0.070394,64.98805,0.078983,65.984695,0.08862,66.981735,0.099433,67.98306,0.111566,68.981749,0.125179,69.983964,0.140454,70.985169,0.157591,71.985716,0.176821,72.988246,0.198396,73.989329,0.222604,74.991085,0.249766,75.991005,0.280242,76.991948,0.314436,77.98997,0.352803,78.997455,0.395812,79.999197,0.443942,81.000287,0.497945,82.001807,0.558488,83.001549,2.11,2.26,3.9,2.18,2.16,2.15,2.13,2.12,2.11,2.1,2.08,2.07,2.05,2.03,11.3,11.29754507,13.5,6.08,12.1,11.9,11.7,11.5,11.4,11.3,11.1,11.0,10.9,10.7,10.6,0.00749,0.0754,1.95,0.0402,0.00683,0.00495,0.00448,0.0041,0.00393,0.00374,0.00352,0.00336,0.00313,0.00301,57.43,56.33,26.3,58.62,9.73,58.1,57.96,57.76,57.6,57.48,57.38,57.28,57.18,57.06,56.9,56.77,57.03,55.9,21.2,58.2,3.74,57.66,57.51,57.33,57.18,57.07,56.98,56.91,56.82,56.72,56.56,56.43,0.0231,0.0468,17.6,0.0329,0.0303,0.0271,0.0254,0.0239,0.0226,0.0214,0.0202,0.0187,0.0168,0.0153,0.0346,0.012,0.11,24.4,0.0404,0.0316,0.0206,0.0145,0.0108,0.00729,0.00479,0.00251,0.00052,0.0,0.0,-67.66,-66.31,-65.31,-64.69,-51.92,-44.44,-31.68,-21.89,-13.25,-6.93,-1.71,3.04,10.96,15.79,21.32,25.08,28.05,31.35,36.99,37.08,37.63,43.01,43.13,45.55,46.94,47.93,47.85,48.06,47.69,47.17,44.61,44.63,43.18,40.63,41.51,37.99,-3.99,-3,160
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00079.wav,5,water,Freesound,553135,"nickcase, FS553135. Accessible at https://freesound.org/s/553135.",Creative Commons 0,Waves,0.008122,46.047563,0.009678,47.072446,0.011238,48.020709,0.012951,48.990667,0.014968,50.058008,0.017034,51.039003,0.019315,52.017282,0.021868,53.011203,0.0247,54.003484,0.027852,54.997046,0.031389,55.995679,0.035695,57.085217,0.040051,58.063973,0.044937,59.045862,0.050421,60.032067,0.056573,61.025772,0.063476,62.012407,0.071221,63.007306,0.079911,64.003564,0.089662,65.000694,0.100603,65.998097,0.112878,66.995882,0.126651,67.995378,0.142105,68.994031,0.159444,69.993953,0.178899,70.993614,0.200728,71.995231,0.225221,72.995826,0.252702,73.998492,0.283536,75.002351,0.318133,75.999553,0.356951,76.999759,0.400506,78.001717,0.449375,79.004299,0.503827,80.000937,0.565111,81.001915,0.633787,81.998736,0.710917,83.001632,1.75,1.94,22.0,1.85,1.83,1.8,1.78,1.77,1.75,1.74,1.72,1.7,1.66,1.64,11.7,12.3123402,21.0,14.6,16.6,15.1,13.8,13.0,12.2,11.6,11.0,10.2,9.3,8.07,7.46,0.0091,0.0739,1.99,0.0421,0.0143,0.00854,0.00687,0.0059,0.00529,0.0048,0.00433,0.00372,0.00322,0.00256,58.58,49.29,0.134,65.79,14.6,62.78,61.39,60.02,59.26,58.31,57.73,57.12,55.95,54.71,52.91,51.28,59.47,50.38,0.134,66.82,14.6,63.39,62.33,60.87,60.09,59.15,58.5,57.83,56.72,55.65,53.76,52.67,0.0248,0.0509,14.6,0.0357,0.0322,0.0293,0.0272,0.0255,0.0241,0.0227,0.0214,0.0198,0.0178,0.0166,0.033,0.00752,0.0835,3.54,0.0298,0.0209,0.0126,0.00862,0.00555,0.00346,0.00155,0.0,0.0,0.0,0.0,-34.59,-33.25,-31.75,-30.66,-26.3,-20.63,-14.93,-10.21,-5.28,-1.56,2.32,7.65,13.01,17.82,23.07,29.51,33.91,37.63,40.79,43.05,44.95,47.75,49.18,49.0,48.99,49.37,48.03,47.59,46.81,45.78,43.72,40.79,40.41,37.39,31.47,24.42,9.85,-6,161
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_00080.wav,4,water,Freesound,553159,"nickcase, FS553159. Accessible at https://freesound.org/s/553159.",Creative Commons 0,Waves,0.009206,46.048626,0.010972,47.063124,0.012715,48.016712,0.014685,48.996587,0.016975,50.080175,0.019285,51.030236,0.02188,52.011714,0.024758,53.004787,0.027969,54.00164,0.031548,54.996838,0.035542,55.992963,0.040391,57.081498,0.04532,58.057616,0.05085,59.040409,0.057054,60.02677,0.064016,61.017691,0.071827,62.008291,0.080592,63.003272,0.090425,63.999932,0.101459,64.996987,0.113839,65.993608,0.127729,66.992969,0.143314,67.991124,0.160801,68.991274,0.180422,69.991593,0.202437,70.992077,0.227138,71.992927,0.254853,72.99378,0.28595,73.995046,0.320841,74.996028,0.359989,75.996809,0.403915,76.997334,0.4532,77.9999,0.508498,79.001601,0.570287,80.000938,0.639598,81.001269,0.717415,82.002326,0.804688,83.00225,1.8,2.32,8.74,2.0,1.95,1.89,1.85,1.82,1.79,1.76,1.73,1.7,1.67,1.65,11.3,11.9500088,20.8,2.4,17.8,14.6,13.1,12.1,11.3,10.6,10.1,9.7,9.22,8.63,8.3,0.0135,0.0862,1.95,0.0497,0.0208,0.0168,0.0125,0.0114,0.00958,0.00823,0.00639,0.00543,0.0045,0.00369,58.59,52.05,20.9,65.96,2.4,63.86,61.25,59.64,58.65,57.72,56.83,56.18,55.63,55.11,54.17,53.66,59.17,52.6,20.9,67.33,2.4,64.83,61.74,60.21,59.03,58.03,57.11,56.41,55.92,55.34,54.58,54.11,0.026,0.0737,11.7,0.0379,0.0345,0.0308,0.0284,0.0268,0.0253,0.0237,0.0221,0.0205,0.0185,0.0172,0.0311,0.00671,0.0693,2.6,0.0262,0.0193,0.0115,0.00788,0.00503,0.00277,0.00101,0.0,0.0,0.0,0.0,-68.71,-67.37,-65.09,-63.44,-53.69,-46.46,-36.67,-28.82,-20.96,-12.68,-5.26,2.15,8.2,12.31,19.6,26.51,32.1,36.67,40.43,42.91,44.55,47.2,49.01,49.28,49.43,49.41,48.1,47.61,46.7,45.6,44.09,41.58,40.11,37.2,31.16,24.96,12.73,3,162
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_10001.wav,0,water,Freesound,587000,"FrostCP, FS587000. Accessible at https://freesound.org/s/587000/.",Creative Commons 0,Rain,0.007725,45.991353,0.009363,47.073666,0.010897,48.039242,0.012665,49.057794,0.014476,50.023216,0.016505,51.005412,0.018503,51.908233,0.021454,53.087394,0.024079,54.03,0.02703,54.981047,0.030338,55.941859,0.035134,57.078438,0.039426,58.053815,0.044242,59.037149,0.049608,60.027604,0.055661,61.01954,0.062434,62.009459,0.07012,63.008133,0.078679,64.004259,0.088181,65.000465,0.098919,65.997795,0.111141,66.998125,0.124516,67.995858,0.139743,68.99803,0.157006,69.996939,0.176164,70.997596,0.197357,71.997632,0.221429,72.999544,0.248751,73.998925,0.279128,74.998555,0.313209,75.999311,0.351401,77.000313,0.394168,78.000435,0.44225,79.001996,0.5,80.065111,0.556632,81.003243,0.624554,82.004303,0.701734,83.01783,2.12,2.32,20.4,2.2,2.18,2.16,2.14,2.13,2.12,2.11,2.1,2.09,2.07,2.06,11.9,11.89469653,14.0,20.4,12.6,12.4,12.2,12.1,12.0,11.9,11.8,11.7,11.5,11.4,11.2,0.00751,0.0872,1.95,0.0459,0.00782,0.00452,0.004,0.00351,0.00328,0.00304,0.00288,0.0026,0.00244,0.00234,57.75,56.52,21.0,58.88,22.4,58.35,58.22,58.02,57.92,57.83,57.73,57.64,57.55,57.45,57.27,57.1,57.94,56.75,21.1,58.78,11.6,58.41,58.32,58.2,58.11,58.04,57.95,57.86,57.77,57.68,57.53,57.31,0.0217,0.0377,7.6,0.0295,0.0273,0.0252,0.0236,0.0224,0.0215,0.0205,0.0194,0.018,0.0163,0.015,0.0354,0.00921,0.0917,10.2,0.0367,0.0271,0.0149,0.00992,0.00666,0.00423,0.00223,0.00038,0.0,0.0,0.0,-35.39527893,-34.04829407,-27.96356392,-24.95876122,-18.99381065,-12.57688999,-6.577950478,-1.671669841,3.704246044,5.025801659,9.019659996,8.82080555,12.87050629,16.15571976,21.2011013,25.69296074,28.78036499,32.91755295,37.33913803,41.58507156,41.10600281,43.18207932,45.15431595,46.69456863,47.12471771,47.70843506,46.61654663,46.33242798,46.82873154,45.31156921,45.08568192,47.87748337,48.04817581,41.26366425,37.15309143,33.05262756,22.87780571,6,163
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,water_10002.wav,0,water,Freesound,587759,"inchadney, FS587759. Accessible at https://freesound.org/s/587759/.",Creative Commons Attribution-NonCommercial 3.0,Waves,0.02693,46.094821,0.031428,46.9586,0.03662,47.903184,0.042618,48.924798,0.049603,49.988589,0.05659,50.973048,0.0645,52.00162,0.07235,52.91177,0.082547,53.980328,0.09418,55.062001,0.105693,56.018695,0.118599,56.991164,0.137365,58.080538,0.154148,59.063952,0.172954,60.04684,0.194045,61.039397,0.217711,62.027472,0.244325,63.020687,0.27408,64.015156,0.30738,65.007791,0.344933,66.011867,0.387091,67.009454,0.434122,68.008632,0.486952,69.003429,0.546883,70.006724,0.613647,71.004252,0.688225,72.007341,0.771711,73.003945,0.866626,74.005875,0.97265,75.0083,1.091229,76.002171,1.224287,77.004548,1.372727,78.00038,1.540934,79.006714,1.728987,80.006106,1.938888,81.003112,2.175436,82.004011,2.449066,83.035211,1.37,1.62,17.2,1.48,1.46,1.42,1.4,1.38,1.37,1.36,1.34,1.31,1.28,1.26,11.8,12.78625285,22.7,8.31,17.3,15.9,14.6,13.8,12.9,11.9,10.7,9.81,8.64,7.18,6.14,0.0127,0.0814,1.95,0.0469,0.0177,0.0134,0.011,0.00961,0.00883,0.00807,0.00716,0.00632,0.00539,0.0049,58.95,45.02,14.5,66.96,8.36,62.99,61.85,60.55,59.9,59.05,57.84,56.25,55.13,53.25,50.68,48.6,63.2,48.51,14.5,72.72,8.32,67.74,65.75,64.65,63.8,62.89,61.54,60.34,58.95,56.82,54.9,52.33,0.0272,0.0731,27.8,0.0399,0.036,0.0329,0.0306,0.0286,0.0266,0.0248,0.0228,0.0206,0.0181,0.0161,0.0409,0.0146,0.259,2.9,0.0498,0.0363,0.0225,0.0162,0.012,0.00882,0.0059,0.00336,0.000994,0.0,0.0,-34.02058792,-32.67359924,-29.99786377,-28.11289597,-23.1145649,-17.09557724,-11.4813242,-6.10521698,0.455081016,8.749580383,14.79750633,21.19059372,26.52627182,31.39520073,34.4493866,39.40023422,41.83664322,44.2858696,47.24934387,48.4697113,49.25395966,49.6837883,50.59276199,48.28837204,47.02112961,46.45227814,46.60021591,46.17333603,44.96635818,43.09685516,39.91971207,37.79943848,32.85117722,26.94266891,20.59118843,15.18627453,8.461774826,-6,164
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,wind_00001.wav,3,wind,Freesound,62056,"daveincamas, FS62056. Accessible at https://freesound.org/s/62056.",Creative Commons Attribution 3.0,NIL,0.008318,46.02071,0.009692,46.905558,0.011721,48.062674,0.013624,49.081475,0.015297,49.930004,0.01774,51.019974,0.019886,51.913575,0.023054,53.099142,0.025834,54.026525,0.029091,54.972316,0.032875,56.011321,0.037024,57.014979,0.041648,58.010509,0.046779,58.996026,0.052459,59.968512,0.059085,60.989928,0.066417,61.990121,0.074621,62.996011,0.083804,64.005025,0.094902,65.063868,0.10563,66.024332,0.118479,67.018891,0.132769,67.996905,0.148983,68.988906,0.168608,70.05285,0.187717,70.989002,0.210935,72.004329,0.236891,73.009924,0.265844,74.01324,0.295329,74.910653,0.334258,76.006362,0.375044,77.004853,0.420806,77.995752,0.472152,78.989423,0.532265,80.071003,0.594404,80.97845,0.666933,81.975775,0.754417,83.021395,1.91,3.2,15.6,2.34,2.11,2.01,1.97,1.94,1.9,1.87,1.82,1.75,1.65,1.59,8.15,9.448886545,22.7,21.1,14.6,13.0,10.9,9.4,8.32,7.34,6.51,5.99,5.52,4.46,3.88,0.0616,0.233,29.6,0.134,0.114,0.0826,0.0667,0.0599,0.0552,0.046,0.0355,0.0277,0.0227,0.0184,57.05,38.34,0.0232,68.45,21.0,62.87,60.61,58.74,56.77,54.76,52.98,51.49,48.92,46.71,45.29,41.74,63.85,43.11,0.0232,75.27,21.2,70.28,68.52,64.4,62.75,61.28,59.93,58.57,56.65,54.81,50.56,48.07,0.044,0.364,24.6,0.152,0.11,0.064,0.0437,0.0282,0.0217,0.0167,0.014,0.0125,0.011,0.0101,0.235,0.0775,2.07,15.4,0.467,0.148,0.05,0.0228,0.0123,0.00673,0.00307,0.000931,0.0,0.0,0.0,-24.36,-23.01,-16.31,-13.2,-4.6,2.46,9.75,14.62,18.46,21.96,24.35,26.41,28.14,29.38,31.46,35.32,35.9,36.37,40.5,39.7,36.59,39.55,40.43,42.43,41.62,47.86,46.74,46.02,49.94,48.31,43.72,44.29,46.1,39.14,36.29,27.88,-2.12,3,165
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,wind_00002.wav,3,wind,Freesound,73714,"Akacie, FS73714. Accessible at https://freesound.org/s/73714.",Creative Commons Attribution-NonCommercial 3.0,NIL,0.269317,46.084209,0.312983,46.956652,0.364337,47.907948,0.423735,48.926054,0.492213,50.017263,0.560255,50.99829,0.639539,52.011658,0.716518,52.939297,0.81684,54.002313,0.933452,55.085756,1.041417,56.009235,1.172647,57.014117,1.318235,58.018746,1.480142,59.005838,1.657095,59.960916,1.867732,60.993442,2.097792,61.983784,2.356391,62.981284,2.647428,63.988977,2.95406,64.930002,3.339177,66.011849,3.748621,67.023872,4.199502,68.005912,4.708556,68.996242,5.239315,69.919966,5.928392,70.99393,6.664107,72.014382,7.482451,73.024761,8.39807,74.033419,9.338233,74.91628,10.566209,76.036305,11.855482,77.039334,13.302069,78.035456,14.925167,79.027558,16.599448,79.918991,18.789673,81.016914,21.082359,82.041001,23.518501,82.917692,2.06,2.17,21.3,2.12,2.11,2.09,2.08,2.07,2.06,2.05,2.04,2.03,2.0,1.98,13.7,13.75186902,17.2,6.36,14.7,14.5,14.2,14.0,13.8,13.6,13.5,13.4,13.3,13.2,13.0,0.00745,0.096,1.95,0.0506,0.0077,0.00386,0.0034,0.00279,0.00256,0.00241,0.00228,0.00214,0.00207,0.00194,58.99,58.27,27.5,61.48,6.34,59.87,59.75,59.3,59.03,58.9,58.82,58.76,58.7,58.63,58.56,58.51,61.61,59.37,30.0,68.57,6.36,65.23,63.34,61.63,61.3,60.99,60.75,60.54,60.31,60.12,59.9,59.8,0.0217,0.0419,2.88,0.0298,0.0278,0.0255,0.0239,0.0226,0.0213,0.0201,0.0189,0.0178,0.0165,0.0152,0.0307,0.00527,0.072,28.2,0.0251,0.0175,0.00963,0.00497,0.00209,0.000392,0.0,0.0,0.0,0.0,0.0,-33.42,-32.07,-28.31,-25.94,-16.49,-9.3,-0.61,5.27,11.4,16.3,19.54,23.77,25.23,26.99,30.41,34.18,37.08,39.95,42.51,44.07,44.28,46.27,46.58,46.65,47.16,47.47,46.76,46.81,47.31,47.71,47.37,47.71,46.79,45.17,44.03,43.22,39.79,0,166
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,wind_00003.wav,5,wind,Freesound,84111,"Benboncan, FS84111. Accessible at https://freesound.org/s/84111.",Creative Commons Attribution 3.0,NIL,0.005672,45.942722,0.006862,47.03638,0.007993,47.973718,0.009288,48.998627,0.010792,50.090988,0.012096,50.947838,0.013783,51.967677,0.015718,53.019456,0.017632,53.960102,0.019827,54.904426,0.022587,56.009143,0.025449,57.015469,0.028592,58.007808,0.032144,58.998788,0.036341,60.0495,0.040588,60.996962,0.045611,61.995557,0.05121,62.998655,0.057492,64.005246,0.064685,65.005764,0.072465,66.020294,0.081267,67.017146,0.091073,67.995658,0.102197,68.993928,0.114974,70.001621,0.128696,70.993732,0.14457,72.004241,0.162292,73.008717,0.182084,74.011745,0.204571,74.99973,0.229359,76.016869,0.257345,77.01966,0.288746,78.012162,0.323978,79.006628,0.363114,80.005365,0.407864,81.0069,0.457631,82.008745,0.514938,83.063347,1.14,1.52,19.7,1.39,1.35,1.29,1.22,1.15,1.09,1.06,1.04,1.02,0.998,0.982,8.46,9.866818433,16.7,8.41,14.9,13.7,12.7,11.1,8.51,7.32,6.73,5.76,5.05,4.48,4.1,0.0104,0.0662,1.94,0.0373,0.0211,0.0119,0.00895,0.00799,0.00724,0.00583,0.00471,0.00404,0.00259,0.00223,55.82,38.22,0.639,62.12,11.8,61.08,60.36,59.31,57.41,53.71,51.38,50.22,47.81,45.76,44.19,43.08,60.67,49.08,0.598,66.65,8.44,65.79,63.98,62.86,61.82,60.17,59.1,57.41,56.16,54.59,53.48,52.64,0.0226,0.0564,8.97,0.0336,0.0308,0.0273,0.0253,0.0234,0.0218,0.0204,0.0189,0.0173,0.0152,0.0138,0.23,0.182,1.2,11.9,0.638,0.497,0.346,0.228,0.142,0.0908,0.0546,0.0334,0.018,0.0081,0.00352,-56.97,-55.62,-56.7,-60.73,-48.17,-40.71,-23.5,-10.38,2.59,12.59,16.74,22.21,29.47,31.18,32.33,34.06,40.44,42.97,43.12,42.64,43.3,41.57,41.65,41.24,40.61,42.16,46.73,50.11,47.81,34.81,33.47,29.95,25.78,19.87,16.27,13.19,7.93,0,167
